Simulation,Format,Player,Wins
252,FFA_Round3,StarDoM,6.0
252,FFA_Round3,[Stud]Lovish,4.0
252,FFA_Round3,[HypE]RupeDogg,1.0
252,FFA_Round3,TM_8D,2.0
252,FFA_Round3,Darth_Revan,4.0
252,FFA_Round3,Blodir,5.0
253,FFA_Round3,NapoleonBlownapart,2.0
253,FFA_Round3,PRO_BCTV,5.0
253,FFA_Round3,StarDoM,3.0
253,FFA_Round3,[Stud]Lovish,0.0
253,FFA_Round3,[HypE]RupeDogg,2.0
253,FFA_Round3,TM_8D,2.0
253,FFA_Round3,Darth_Revan,11.0
253,FFA_Round3,Blodir,7.0
254,FFA_Round3,NapoleonBlownapart,2.0
254,FFA_Round3,PRO_BCTV,4.0
254,FFA_Round3,StarDoM,5.0
254,FFA_Round3,[Stud]Lovish,1.0
254,FFA_Round3,[HypE]RupeDogg,4.0
254,FFA_Round3,TM_8D,9.0
254,FFA_Round3,Darth_Revan,5.0
254,FFA_Round3,Blodir,2.0
255,FFA_Round3,NapoleonBlownapart,3.0
255,FFA_Round3,PRO_BCTV,8.0
255,FFA_Round3,StarDoM,4.0
255,FFA_Round3,[Stud]Lovish,3.0
255,FFA_Round3,[HypE]RupeDogg,0.0
255,FFA_Round3,TM_8D,2.0
255,FFA_Round3,Darth_Revan,4.0
255,FFA_Round3,Blodir,8.0
256,FFA_Round3,NapoleonBlownapart,5.0
256,FFA_Round3,PRO_BCTV,2.0
256,FFA_Round3,StarDoM,3.0
256,FFA_Round3,[Stud]Lovish,3.0
256,FFA_Round3,[HypE]RupeDogg,5.0
256,FFA_Round3,TM_8D,6.0
256,FFA_Round3,Darth_Revan,6.0
256,FFA_Round3,Blodir,2.0
257,FFA_Round3,NapoleonBlownapart,1.0
257,FFA_Round3,PRO_BCTV,6.0
257,FFA_Round3,StarDoM,1.0
257,FFA_Round3,[Stud]Lovish,6.0
257,FFA_Round3,[HypE]RupeDogg,3.0
257,FFA_Round3,TM_8D,5.0
257,FFA_Round3,Darth_Revan,5.0
257,FFA_Round3,Blodir,5.0
258,FFA_Round3,NapoleonBlownapart,1.0
258,FFA_Round3,PRO_BCTV,6.0
258,FFA_Round3,StarDoM,4.0
258,FFA_Round3,[Stud]Lovish,0.0
258,FFA_Round3,[HypE]RupeDogg,4.0
258,FFA_Round3,TM_8D,1.0
258,FFA_Round3,Darth_Revan,9.0
258,FFA_Round3,Blodir,7.0
259,FFA_Round3,NapoleonBlownapart,3.0
259,FFA_Round3,PRO_BCTV,3.0
259,FFA_Round3,StarDoM,6.0
259,FFA_Round3,[Stud]Lovish,2.0
259,FFA_Round3,[HypE]RupeDogg,2.0
259,FFA_Round3,TM_8D,6.0
259,FFA_Round3,Darth_Revan,3.0
259,FFA_Round3,Blodir,7.0
260,FFA_Round3,NapoleonBlownapart,0.0
260,FFA_Round3,PRO_BCTV,8.0
260,FFA_Round3,StarDoM,5.0
260,FFA_Round3,[Stud]Lovish,2.0
260,FFA_Round3,[HypE]RupeDogg,3.0
260,FFA_Round3,TM_8D,4.0
260,FFA_Round3,Darth_Revan,6.0
260,FFA_Round3,Blodir,4.0
261,FFA_Round3,NapoleonBlownapart,1.0
261,FFA_Round3,PRO_BCTV,7.0
261,FFA_Round3,StarDoM,3.0
261,FFA_Round3,[Stud]Lovish,4.0
261,FFA_Round3,[HypE]RupeDogg,1.0
261,FFA_Round3,TM_8D,3.0
261,FFA_Round3,Darth_Revan,7.0
261,FFA_Round3,Blodir,6.0
262,FFA_Round3,NapoleonBlownapart,4.0
262,FFA_Round3,PRO_BCTV,8.0
262,FFA_Round3,StarDoM,4.0
262,FFA_Round3,[Stud]Lovish,3.0
262,FFA_Round3,[HypE]RupeDogg,3.0
262,FFA_Round3,TM_8D,3.0
262,FFA_Round3,Darth_Revan,6.0
262,FFA_Round3,Blodir,1.0
263,FFA_Round3,NapoleonBlownapart,1.0
263,FFA_Round3,PRO_BCTV,7.0
263,FFA_Round3,StarDoM,5.0
263,FFA_Round3,[Stud]Lovish,3.0
263,FFA_Round3,[HypE]RupeDogg,2.0
263,FFA_Round3,TM_8D,3.0
263,FFA_Round3,Darth_Revan,7.0
263,FFA_Round3,Blodir,4.0
264,FFA_Round3,NapoleonBlownapart,2.0
264,FFA_Round3,PRO_BCTV,10.0
264,FFA_Round3,StarDoM,5.0
264,FFA_Round3,[Stud]Lovish,1.0
264,FFA_Round3,[HypE]RupeDogg,2.0
264,FFA_Round3,TM_8D,5.0
264,FFA_Round3,Darth_Revan,3.0
264,FFA_Round3,Blodir,4.0
265,FFA_Round3,NapoleonBlownapart,2.0
265,FFA_Round3,PRO_BCTV,9.0
265,FFA_Round3,StarDoM,3.0
265,FFA_Round3,[Stud]Lovish,3.0
265,FFA_Round3,[HypE]RupeDogg,3.0
265,FFA_Round3,TM_8D,2.0
265,FFA_Round3,Darth_Revan,4.0
265,FFA_Round3,Blodir,6.0
266,FFA_Round3,NapoleonBlownapart,1.0
266,FFA_Round3,PRO_BCTV,5.0
266,FFA_Round3,StarDoM,4.0
266,FFA_Round3,[Stud]Lovish,5.0
266,FFA_Round3,[HypE]RupeDogg,1.0
266,FFA_Round3,TM_8D,4.0
266,FFA_Round3,Darth_Revan,4.0
266,FFA_Round3,Blodir,8.0
267,FFA_Round3,NapoleonBlownapart,2.0
267,FFA_Round3,PRO_BCTV,7.0
267,FFA_Round3,StarDoM,4.0
267,FFA_Round3,[Stud]Lovish,4.0
267,FFA_Round3,[HypE]RupeDogg,2.0
267,FFA_Round3,TM_8D,1.0
267,FFA_Round3,Darth_Revan,7.0
267,FFA_Round3,Blodir,5.0
268,FFA_Round3,NapoleonBlownapart,3.0
268,FFA_Round3,PRO_BCTV,7.0
268,FFA_Round3,StarDoM,2.0
268,FFA_Round3,[Stud]Lovish,4.0
268,FFA_Round3,[HypE]RupeDogg,2.0
268,FFA_Round3,TM_8D,5.0
268,FFA_Round3,Darth_Revan,4.0
268,FFA_Round3,Blodir,5.0
269,FFA_Round3,NapoleonBlownapart,1.0
269,FFA_Round3,PRO_BCTV,6.0
269,FFA_Round3,StarDoM,2.0
269,FFA_Round3,[Stud]Lovish,5.0
269,FFA_Round3,[HypE]RupeDogg,5.0
269,FFA_Round3,TM_8D,1.0
269,FFA_Round3,Darth_Revan,7.0
269,FFA_Round3,Blodir,5.0
270,FFA_Round3,NapoleonBlownapart,4.0
270,FFA_Round3,PRO_BCTV,3.0
270,FFA_Round3,StarDoM,4.0
270,FFA_Round3,[Stud]Lovish,4.0
270,FFA_Round3,[HypE]RupeDogg,4.0
270,FFA_Round3,TM_8D,5.0
270,FFA_Round3,Darth_Revan,3.0
270,FFA_Round3,Blodir,5.0
271,FFA_Round3,NapoleonBlownapart,1.0
271,FFA_Round3,PRO_BCTV,11.0
271,FFA_Round3,StarDoM,4.0
271,FFA_Round3,[Stud]Lovish,1.0
271,FFA_Round3,[HypE]RupeDogg,3.0
271,FFA_Round3,TM_8D,2.0
271,FFA_Round3,Darth_Revan,6.0
271,FFA_Round3,Blodir,4.0
272,FFA_Round3,NapoleonBlownapart,3.0
272,FFA_Round3,PRO_BCTV,4.0
272,FFA_Round3,StarDoM,5.0
272,FFA_Round3,[Stud]Lovish,6.0
272,FFA_Round3,[HypE]RupeDogg,2.0
272,FFA_Round3,TM_8D,3.0
272,FFA_Round3,Darth_Revan,2.0
272,FFA_Round3,Blodir,7.0
273,FFA_Round3,NapoleonBlownapart,1.0
273,FFA_Round3,PRO_BCTV,1.0
273,FFA_Round3,StarDoM,3.0
273,FFA_Round3,[Stud]Lovish,6.0
273,FFA_Round3,[HypE]RupeDogg,3.0
273,FFA_Round3,TM_8D,4.0
273,FFA_Round3,Darth_Revan,9.0
273,FFA_Round3,Blodir,5.0
274,FFA_Round3,NapoleonBlownapart,1.0
274,FFA_Round3,PRO_BCTV,9.0
274,FFA_Round3,StarDoM,2.0
274,FFA_Round3,[Stud]Lovish,3.0
274,FFA_Round3,[HypE]RupeDogg,1.0
274,FFA_Round3,TM_8D,7.0
274,FFA_Round3,Darth_Revan,6.0
274,FFA_Round3,Blodir,3.0
275,FFA_Round3,NapoleonBlownapart,3.0
275,FFA_Round3,PRO_BCTV,5.0
275,FFA_Round3,StarDoM,8.0
275,FFA_Round3,[Stud]Lovish,1.0
275,FFA_Round3,[HypE]RupeDogg,0.0
275,FFA_Round3,TM_8D,4.0
275,FFA_Round3,Darth_Revan,5.0
275,FFA_Round3,Blodir,6.0
276,FFA_Round3,NapoleonBlownapart,1.0
276,FFA_Round3,PRO_BCTV,11.0
276,FFA_Round3,StarDoM,3.0
276,FFA_Round3,[Stud]Lovish,4.0
276,FFA_Round3,[HypE]RupeDogg,2.0
276,FFA_Round3,TM_8D,3.0
276,FFA_Round3,Darth_Revan,5.0
276,FFA_Round3,Blodir,3.0
277,FFA_Round3,NapoleonBlownapart,1.0
277,FFA_Round3,PRO_BCTV,10.0
277,FFA_Round3,StarDoM,4.0
277,FFA_Round3,[Stud]Lovish,3.0
277,FFA_Round3,[HypE]RupeDogg,0.0
277,FFA_Round3,TM_8D,5.0
277,FFA_Round3,Darth_Revan,5.0
277,FFA_Round3,Blodir,4.0
278,FFA_Round3,NapoleonBlownapart,3.0
278,FFA_Round3,PRO_BCTV,8.0
278,FFA_Round3,StarDoM,6.0
278,FFA_Round3,[Stud]Lovish,5.0
278,FFA_Round3,[HypE]RupeDogg,0.0
278,FFA_Round3,TM_8D,1.0
278,FFA_Round3,Darth_Revan,6.0
278,FFA_Round3,Blodir,3.0
279,FFA_Round3,NapoleonBlownapart,3.0
279,FFA_Round3,PRO_BCTV,7.0
279,FFA_Round3,StarDoM,7.0
279,FFA_Round3,[Stud]Lovish,2.0
279,FFA_Round3,[HypE]RupeDogg,2.0
279,FFA_Round3,TM_8D,1.0
279,FFA_Round3,Darth_Revan,6.0
279,FFA_Round3,Blodir,4.0
280,FFA_Round3,NapoleonBlownapart,2.0
280,FFA_Round3,PRO_BCTV,8.0
280,FFA_Round3,StarDoM,2.0
280,FFA_Round3,[Stud]Lovish,6.0
280,FFA_Round3,[HypE]RupeDogg,0.0
280,FFA_Round3,TM_8D,2.0
280,FFA_Round3,Darth_Revan,9.0
280,FFA_Round3,Blodir,3.0
281,FFA_Round3,NapoleonBlownapart,1.0
281,FFA_Round3,PRO_BCTV,6.0
281,FFA_Round3,StarDoM,3.0
281,FFA_Round3,[Stud]Lovish,5.0
281,FFA_Round3,[HypE]RupeDogg,3.0
281,FFA_Round3,TM_8D,5.0
281,FFA_Round3,Darth_Revan,5.0
281,FFA_Round3,Blodir,4.0
282,FFA_Round3,NapoleonBlownapart,1.0
282,FFA_Round3,PRO_BCTV,6.0
282,FFA_Round3,StarDoM,5.0
282,FFA_Round3,[Stud]Lovish,4.0
282,FFA_Round3,[HypE]RupeDogg,4.0
282,FFA_Round3,TM_8D,4.0
282,FFA_Round3,Darth_Revan,5.0
282,FFA_Round3,Blodir,3.0
283,FFA_Round3,NapoleonBlownapart,2.0
283,FFA_Round3,PRO_BCTV,2.0
283,FFA_Round3,StarDoM,3.0
283,FFA_Round3,[Stud]Lovish,8.0
283,FFA_Round3,[HypE]RupeDogg,4.0
283,FFA_Round3,TM_8D,5.0
283,FFA_Round3,Darth_Revan,4.0
283,FFA_Round3,Blodir,4.0
284,FFA_Round3,NapoleonBlownapart,3.0
284,FFA_Round3,PRO_BCTV,4.0
284,FFA_Round3,StarDoM,1.0
284,FFA_Round3,[Stud]Lovish,5.0
284,FFA_Round3,[HypE]RupeDogg,0.0
284,FFA_Round3,TM_8D,7.0
284,FFA_Round3,Darth_Revan,8.0
284,FFA_Round3,Blodir,4.0
285,FFA_Round3,NapoleonBlownapart,5.0
285,FFA_Round3,PRO_BCTV,9.0
285,FFA_Round3,StarDoM,6.0
285,FFA_Round3,[Stud]Lovish,3.0
285,FFA_Round3,[HypE]RupeDogg,0.0
285,FFA_Round3,TM_8D,2.0
285,FFA_Round3,Darth_Revan,2.0
285,FFA_Round3,Blodir,5.0
286,FFA_Round3,NapoleonBlownapart,1.0
286,FFA_Round3,PRO_BCTV,2.0
286,FFA_Round3,StarDoM,5.0
286,FFA_Round3,[Stud]Lovish,7.0
286,FFA_Round3,[HypE]RupeDogg,1.0
286,FFA_Round3,TM_8D,13.0
286,FFA_Round3,Darth_Revan,2.0
286,FFA_Round3,Blodir,1.0
287,FFA_Round3,NapoleonBlownapart,2.0
287,FFA_Round3,PRO_BCTV,4.0
287,FFA_Round3,StarDoM,6.0
287,FFA_Round3,[Stud]Lovish,1.0
287,FFA_Round3,[HypE]RupeDogg,2.0
287,FFA_Round3,TM_8D,4.0
287,FFA_Round3,Darth_Revan,6.0
287,FFA_Round3,Blodir,7.0
288,FFA_Round3,NapoleonBlownapart,1.0
288,FFA_Round3,PRO_BCTV,8.0
288,FFA_Round3,StarDoM,3.0
288,FFA_Round3,[Stud]Lovish,2.0
288,FFA_Round3,[HypE]RupeDogg,0.0
288,FFA_Round3,TM_8D,7.0
288,FFA_Round3,Darth_Revan,5.0
288,FFA_Round3,Blodir,6.0
289,FFA_Round3,NapoleonBlownapart,1.0
289,FFA_Round3,PRO_BCTV,8.0
289,FFA_Round3,StarDoM,2.0
289,FFA_Round3,[Stud]Lovish,6.0
289,FFA_Round3,[HypE]RupeDogg,0.0
289,FFA_Round3,TM_8D,3.0
289,FFA_Round3,Darth_Revan,7.0
289,FFA_Round3,Blodir,5.0
290,FFA_Round3,NapoleonBlownapart,5.0
290,FFA_Round3,PRO_BCTV,7.0
290,FFA_Round3,StarDoM,3.0
290,FFA_Round3,[Stud]Lovish,3.0
290,FFA_Round3,[HypE]RupeDogg,0.0
290,FFA_Round3,TM_8D,5.0
290,FFA_Round3,Darth_Revan,4.0
290,FFA_Round3,Blodir,5.0
291,FFA_Round3,NapoleonBlownapart,4.0
291,FFA_Round3,PRO_BCTV,10.0
291,FFA_Round3,StarDoM,2.0
291,FFA_Round3,[Stud]Lovish,5.0
291,FFA_Round3,[HypE]RupeDogg,1.0
291,FFA_Round3,TM_8D,2.0
291,FFA_Round3,Darth_Revan,6.0
291,FFA_Round3,Blodir,2.0
292,FFA_Round3,NapoleonBlownapart,5.0
292,FFA_Round3,PRO_BCTV,8.0
292,FFA_Round3,StarDoM,3.0
292,FFA_Round3,[Stud]Lovish,4.0
292,FFA_Round3,[HypE]RupeDogg,0.0
292,FFA_Round3,TM_8D,1.0
292,FFA_Round3,Darth_Revan,6.0
292,FFA_Round3,Blodir,5.0
293,FFA_Round3,NapoleonBlownapart,4.0
293,FFA_Round3,PRO_BCTV,4.0
293,FFA_Round3,StarDoM,8.0
293,FFA_Round3,[Stud]Lovish,1.0
293,FFA_Round3,[HypE]RupeDogg,2.0
293,FFA_Round3,TM_8D,4.0
293,FFA_Round3,Darth_Revan,4.0
293,FFA_Round3,Blodir,5.0
294,FFA_Round3,NapoleonBlownapart,1.0
294,FFA_Round3,PRO_BCTV,5.0
294,FFA_Round3,StarDoM,3.0
294,FFA_Round3,[Stud]Lovish,4.0
294,FFA_Round3,[HypE]RupeDogg,5.0
294,FFA_Round3,TM_8D,7.0
294,FFA_Round3,Darth_Revan,3.0
294,FFA_Round3,Blodir,4.0
295,FFA_Round3,NapoleonBlownapart,2.0
295,FFA_Round3,PRO_BCTV,5.0
295,FFA_Round3,StarDoM,4.0
295,FFA_Round3,[Stud]Lovish,2.0
295,FFA_Round3,[HypE]RupeDogg,4.0
295,FFA_Round3,TM_8D,4.0
295,FFA_Round3,Darth_Revan,6.0
295,FFA_Round3,Blodir,5.0
296,FFA_Round3,NapoleonBlownapart,0.0
296,FFA_Round3,PRO_BCTV,7.0
296,FFA_Round3,StarDoM,7.0
296,FFA_Round3,[Stud]Lovish,5.0
296,FFA_Round3,[HypE]RupeDogg,3.0
296,FFA_Round3,TM_8D,4.0
296,FFA_Round3,Darth_Revan,3.0
296,FFA_Round3,Blodir,3.0
297,FFA_Round3,NapoleonBlownapart,2.0
297,FFA_Round3,PRO_BCTV,5.0
297,FFA_Round3,StarDoM,4.0
297,FFA_Round3,[Stud]Lovish,5.0
297,FFA_Round3,[HypE]RupeDogg,2.0
297,FFA_Round3,TM_8D,4.0
297,FFA_Round3,Darth_Revan,6.0
297,FFA_Round3,Blodir,4.0
298,FFA_Round3,NapoleonBlownapart,2.0
298,FFA_Round3,PRO_BCTV,6.0
298,FFA_Round3,StarDoM,3.0
298,FFA_Round3,[Stud]Lovish,7.0
298,FFA_Round3,[HypE]RupeDogg,0.0
298,FFA_Round3,TM_8D,9.0
298,FFA_Round3,Darth_Revan,1.0
298,FFA_Round3,Blodir,4.0
299,FFA_Round3,NapoleonBlownapart,3.0
299,FFA_Round3,PRO_BCTV,6.0
299,FFA_Round3,StarDoM,6.0
299,FFA_Round3,[Stud]Lovish,4.0
299,FFA_Round3,[HypE]RupeDogg,4.0
299,FFA_Round3,TM_8D,1.0
299,FFA_Round3,Darth_Revan,6.0
299,FFA_Round3,Blodir,2.0
300,FFA_Round3,NapoleonBlownapart,4.0
300,FFA_Round3,PRO_BCTV,7.0
300,FFA_Round3,StarDoM,5.0
300,FFA_Round3,[Stud]Lovish,3.0
300,FFA_Round3,[HypE]RupeDogg,0.0
300,FFA_Round3,TM_8D,4.0
300,FFA_Round3,Darth_Revan,6.0
300,FFA_Round3,Blodir,3.0
301,FFA_Round3,NapoleonBlownapart,0.0
301,FFA_Round3,PRO_BCTV,6.0
301,FFA_Round3,StarDoM,3.0
301,FFA_Round3,[Stud]Lovish,4.0
301,FFA_Round3,[HypE]RupeDogg,3.0
301,FFA_Round3,TM_8D,7.0
301,FFA_Round3,Darth_Revan,4.0
301,FFA_Round3,Blodir,5.0
302,FFA_Round3,NapoleonBlownapart,0.0
302,FFA_Round3,PRO_BCTV,6.0
302,FFA_Round3,StarDoM,7.0
302,FFA_Round3,[Stud]Lovish,0.0
302,FFA_Round3,[HypE]RupeDogg,5.0
302,FFA_Round3,TM_8D,5.0
302,FFA_Round3,Darth_Revan,7.0
302,FFA_Round3,Blodir,2.0
303,FFA_Round3,NapoleonBlownapart,2.0
303,FFA_Round3,PRO_BCTV,7.0
303,FFA_Round3,StarDoM,4.0
303,FFA_Round3,[Stud]Lovish,3.0
303,FFA_Round3,[HypE]RupeDogg,0.0
303,FFA_Round3,TM_8D,5.0
303,FFA_Round3,Darth_Revan,8.0
303,FFA_Round3,Blodir,3.0
304,FFA_Round3,NapoleonBlownapart,1.0
304,FFA_Round3,PRO_BCTV,6.0
304,FFA_Round3,StarDoM,1.0
304,FFA_Round3,[Stud]Lovish,3.0
304,FFA_Round3,[HypE]RupeDogg,3.0
304,FFA_Round3,TM_8D,5.0
304,FFA_Round3,Darth_Revan,6.0
304,FFA_Round3,Blodir,7.0
305,FFA_Round3,NapoleonBlownapart,1.0
305,FFA_Round3,PRO_BCTV,10.0
305,FFA_Round3,StarDoM,3.0
305,FFA_Round3,[Stud]Lovish,2.0
305,FFA_Round3,[HypE]RupeDogg,3.0
305,FFA_Round3,TM_8D,4.0
305,FFA_Round3,Darth_Revan,6.0
305,FFA_Round3,Blodir,3.0
306,FFA_Round3,NapoleonBlownapart,0.0
306,FFA_Round3,PRO_BCTV,9.0
306,FFA_Round3,StarDoM,5.0
306,FFA_Round3,[Stud]Lovish,4.0
306,FFA_Round3,[HypE]RupeDogg,4.0
306,FFA_Round3,TM_8D,1.0
306,FFA_Round3,Darth_Revan,6.0
306,FFA_Round3,Blodir,3.0
307,FFA_Round3,NapoleonBlownapart,4.0
307,FFA_Round3,PRO_BCTV,6.0
307,FFA_Round3,StarDoM,4.0
307,FFA_Round3,[Stud]Lovish,4.0
307,FFA_Round3,[HypE]RupeDogg,1.0
307,FFA_Round3,TM_8D,4.0
307,FFA_Round3,Darth_Revan,7.0
307,FFA_Round3,Blodir,2.0
308,FFA_Round3,NapoleonBlownapart,4.0
308,FFA_Round3,PRO_BCTV,3.0
308,FFA_Round3,StarDoM,4.0
308,FFA_Round3,[Stud]Lovish,7.0
308,FFA_Round3,[HypE]RupeDogg,0.0
308,FFA_Round3,TM_8D,4.0
308,FFA_Round3,Darth_Revan,5.0
308,FFA_Round3,Blodir,5.0
309,FFA_Round3,NapoleonBlownapart,4.0
309,FFA_Round3,PRO_BCTV,7.0
309,FFA_Round3,StarDoM,3.0
309,FFA_Round3,[Stud]Lovish,1.0
309,FFA_Round3,[HypE]RupeDogg,2.0
309,FFA_Round3,TM_8D,7.0
309,FFA_Round3,Darth_Revan,5.0
309,FFA_Round3,Blodir,3.0
310,FFA_Round3,NapoleonBlownapart,5.0
310,FFA_Round3,PRO_BCTV,5.0
310,FFA_Round3,StarDoM,1.0
310,FFA_Round3,[Stud]Lovish,2.0
310,FFA_Round3,[HypE]RupeDogg,1.0
310,FFA_Round3,TM_8D,4.0
310,FFA_Round3,Darth_Revan,9.0
310,FFA_Round3,Blodir,5.0
311,FFA_Round3,NapoleonBlownapart,2.0
311,FFA_Round3,PRO_BCTV,5.0
311,FFA_Round3,StarDoM,6.0
311,FFA_Round3,[Stud]Lovish,4.0
311,FFA_Round3,[HypE]RupeDogg,1.0
311,FFA_Round3,TM_8D,4.0
311,FFA_Round3,Darth_Revan,4.0
311,FFA_Round3,Blodir,6.0
312,FFA_Round3,NapoleonBlownapart,2.0
312,FFA_Round3,PRO_BCTV,6.0
312,FFA_Round3,StarDoM,5.0
312,FFA_Round3,[Stud]Lovish,5.0
312,FFA_Round3,[HypE]RupeDogg,2.0
312,FFA_Round3,TM_8D,3.0
312,FFA_Round3,Darth_Revan,1.0
312,FFA_Round3,Blodir,8.0
313,FFA_Round3,NapoleonBlownapart,1.0
313,FFA_Round3,PRO_BCTV,3.0
313,FFA_Round3,StarDoM,5.0
313,FFA_Round3,[Stud]Lovish,5.0
313,FFA_Round3,[HypE]RupeDogg,0.0
313,FFA_Round3,TM_8D,7.0
313,FFA_Round3,Darth_Revan,8.0
313,FFA_Round3,Blodir,3.0
314,FFA_Round3,NapoleonBlownapart,2.0
314,FFA_Round3,PRO_BCTV,2.0
314,FFA_Round3,StarDoM,3.0
314,FFA_Round3,[Stud]Lovish,3.0
314,FFA_Round3,[HypE]RupeDogg,2.0
314,FFA_Round3,TM_8D,9.0
314,FFA_Round3,Darth_Revan,6.0
314,FFA_Round3,Blodir,5.0
315,FFA_Round3,NapoleonBlownapart,2.0
315,FFA_Round3,PRO_BCTV,6.0
315,FFA_Round3,StarDoM,4.0
315,FFA_Round3,[Stud]Lovish,4.0
315,FFA_Round3,[HypE]RupeDogg,0.0
315,FFA_Round3,TM_8D,5.0
315,FFA_Round3,Darth_Revan,7.0
315,FFA_Round3,Blodir,4.0
316,FFA_Round3,NapoleonBlownapart,3.0
316,FFA_Round3,PRO_BCTV,5.0
316,FFA_Round3,StarDoM,1.0
316,FFA_Round3,[Stud]Lovish,1.0
316,FFA_Round3,[HypE]RupeDogg,1.0
316,FFA_Round3,TM_8D,7.0
316,FFA_Round3,Darth_Revan,8.0
316,FFA_Round3,Blodir,6.0
317,FFA_Round3,NapoleonBlownapart,1.0
317,FFA_Round3,PRO_BCTV,3.0
317,FFA_Round3,StarDoM,6.0
317,FFA_Round3,[Stud]Lovish,7.0
317,FFA_Round3,[HypE]RupeDogg,0.0
317,FFA_Round3,TM_8D,6.0
317,FFA_Round3,Darth_Revan,3.0
317,FFA_Round3,Blodir,6.0
318,FFA_Round3,NapoleonBlownapart,1.0
318,FFA_Round3,PRO_BCTV,7.0
318,FFA_Round3,StarDoM,3.0
318,FFA_Round3,[Stud]Lovish,5.0
318,FFA_Round3,[HypE]RupeDogg,0.0
318,FFA_Round3,TM_8D,6.0
318,FFA_Round3,Darth_Revan,5.0
318,FFA_Round3,Blodir,5.0
319,FFA_Round3,NapoleonBlownapart,4.0
319,FFA_Round3,PRO_BCTV,6.0
319,FFA_Round3,StarDoM,4.0
319,FFA_Round3,[Stud]Lovish,0.0
319,FFA_Round3,[HypE]RupeDogg,2.0
319,FFA_Round3,TM_8D,4.0
319,FFA_Round3,Darth_Revan,8.0
319,FFA_Round3,Blodir,4.0
320,FFA_Round3,NapoleonBlownapart,1.0
320,FFA_Round3,PRO_BCTV,8.0
320,FFA_Round3,StarDoM,5.0
320,FFA_Round3,[Stud]Lovish,2.0
320,FFA_Round3,[HypE]RupeDogg,0.0
320,FFA_Round3,TM_8D,8.0
320,FFA_Round3,Darth_Revan,7.0
320,FFA_Round3,Blodir,1.0
321,FFA_Round3,NapoleonBlownapart,5.0
321,FFA_Round3,PRO_BCTV,7.0
321,FFA_Round3,StarDoM,3.0
321,FFA_Round3,[Stud]Lovish,0.0
321,FFA_Round3,[HypE]RupeDogg,1.0
321,FFA_Round3,TM_8D,4.0
321,FFA_Round3,Darth_Revan,8.0
321,FFA_Round3,Blodir,4.0
322,FFA_Round3,NapoleonBlownapart,2.0
322,FFA_Round3,PRO_BCTV,4.0
322,FFA_Round3,StarDoM,8.0
322,FFA_Round3,[Stud]Lovish,0.0
322,FFA_Round3,[HypE]RupeDogg,2.0
322,FFA_Round3,TM_8D,4.0
322,FFA_Round3,Darth_Revan,8.0
322,FFA_Round3,Blodir,4.0
323,FFA_Round3,NapoleonBlownapart,1.0
323,FFA_Round3,PRO_BCTV,6.0
323,FFA_Round3,StarDoM,3.0
323,FFA_Round3,[Stud]Lovish,0.0
323,FFA_Round3,[HypE]RupeDogg,4.0
323,FFA_Round3,TM_8D,3.0
323,FFA_Round3,Darth_Revan,7.0
323,FFA_Round3,Blodir,8.0
324,FFA_Round3,NapoleonBlownapart,3.0
324,FFA_Round3,PRO_BCTV,7.0
324,FFA_Round3,StarDoM,6.0
324,FFA_Round3,[Stud]Lovish,3.0
324,FFA_Round3,[HypE]RupeDogg,0.0
324,FFA_Round3,TM_8D,4.0
324,FFA_Round3,Darth_Revan,6.0
324,FFA_Round3,Blodir,3.0
325,FFA_Round3,NapoleonBlownapart,0.0
325,FFA_Round3,PRO_BCTV,6.0
325,FFA_Round3,StarDoM,5.0
325,FFA_Round3,[Stud]Lovish,0.0
325,FFA_Round3,[HypE]RupeDogg,3.0
325,FFA_Round3,TM_8D,3.0
325,FFA_Round3,Darth_Revan,8.0
325,FFA_Round3,Blodir,7.0
326,FFA_Round3,NapoleonBlownapart,2.0
326,FFA_Round3,PRO_BCTV,5.0
326,FFA_Round3,StarDoM,1.0
326,FFA_Round3,[Stud]Lovish,2.0
326,FFA_Round3,[HypE]RupeDogg,7.0
326,FFA_Round3,TM_8D,3.0
326,FFA_Round3,Darth_Revan,7.0
326,FFA_Round3,Blodir,5.0
327,FFA_Round3,NapoleonBlownapart,2.0
327,FFA_Round3,PRO_BCTV,6.0
327,FFA_Round3,StarDoM,1.0
327,FFA_Round3,[Stud]Lovish,4.0
327,FFA_Round3,[HypE]RupeDogg,3.0
327,FFA_Round3,TM_8D,4.0
327,FFA_Round3,Darth_Revan,6.0
327,FFA_Round3,Blodir,6.0
328,FFA_Round3,NapoleonBlownapart,2.0
328,FFA_Round3,PRO_BCTV,7.0
328,FFA_Round3,StarDoM,3.0
328,FFA_Round3,[Stud]Lovish,4.0
328,FFA_Round3,[HypE]RupeDogg,1.0
328,FFA_Round3,TM_8D,2.0
328,FFA_Round3,Darth_Revan,9.0
328,FFA_Round3,Blodir,4.0
329,FFA_Round3,NapoleonBlownapart,5.0
329,FFA_Round3,PRO_BCTV,6.0
329,FFA_Round3,StarDoM,1.0
329,FFA_Round3,[Stud]Lovish,0.0
329,FFA_Round3,[HypE]RupeDogg,1.0
329,FFA_Round3,TM_8D,4.0
329,FFA_Round3,Darth_Revan,7.0
329,FFA_Round3,Blodir,8.0
330,FFA_Round3,NapoleonBlownapart,1.0
330,FFA_Round3,PRO_BCTV,2.0
330,FFA_Round3,StarDoM,4.0
